,reasons.count,reasons.items,referralId,venue.categories,venue.delivery.id,venue.delivery.provider.icon.name,venue.delivery.provider.icon.prefix,venue.delivery.provider.icon.sizes,venue.delivery.provider.name,venue.delivery.url,venue.events.count,venue.events.items,venue.events.summary,venue.id,venue.location.address,venue.location.cc,venue.location.city,venue.location.country,venue.location.crossStreet,venue.location.formattedAddress,venue.location.labeledLatLngs,venue.location.lat,venue.location.lng,venue.location.neighborhood,venue.location.postalCode,venue.location.state,venue.name,venue.photos.count,venue.photos.groups,venue.venuePage.id,type
51,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4a469839f964a52029a91fe3-51,"[{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,4a469839f964a52029a91fe3,1570 Stockton St,US,San Francisco,United States,at Union St,"['1570 Stockton St (at Union St)', 'San Francisco, CA 94133', 'United States']","[{'label': 'display', 'lat': 37.80038714317991, 'lng': -122.40914575479546}]",37.80038714317991,-122.40914575479546,North Beach,94133,CA,Tony’s Pizza Napoletana,0,[],88099141,Pizza Place
52,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4b64dfd4f964a52097d62ae3-52,"[{'id': '4bf58dd8d48988d1cd941735', 'name': 'South American Restaurant', 'pluralName': 'South American Restaurants', 'shortName': 'South American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,4b64dfd4f964a52097d62ae3,2823 Mission St,US,San Francisco,United States,btwn 24th & 25th St,"['2823 Mission St (btwn 24th & 25th St)', 'San Francisco, CA 94110', 'United States']","[{'label': 'display', 'lat': 37.751918846451424, 'lng': -122.41855504945389}]",37.751918846451424,-122.41855504945389,Mission District,94110,CA,Mr. Pollo,0,[],105310584,South American Restaurant
53,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4bb2595c42959c7430b7202c-53,"[{'id': '4bf58dd8d48988d1c5941735', 'name': 'Sandwich Place', 'pluralName': 'Sandwich Places', 'shortName': 'Sandwiches', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,4bb2595c42959c7430b7202c,1058 Folsom St,US,San Francisco,United States,at Russ St,"['1058 Folsom St (at Russ St)', 'San Francisco, CA 94103', 'United States']","[{'label': 'display', 'lat': 37.777621, 'lng': -122.407095}]",37.777621,-122.407095,,94103,CA,Deli Board,0,[],93615021,Sandwich Place
54,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4d35122d8c42a1cd7c9e005e-54,"[{'id': '4bf58dd8d48988d10c941735', 'name': 'French Restaurant', 'pluralName': 'French Restaurants', 'shortName': 'French', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,4d35122d8c42a1cd7c9e005e,3127 Fillmore St,US,San Francisco,United States,at Pixley St,"['3127 Fillmore St (at Pixley St)', 'San Francisco, CA 94123', 'United States']","[{'label': 'display', 'lat': 37.79840319043433, 'lng': -122.43583494939686}]",37.79840319043433,-122.43583494939686,,94123,CA,Atelier Crenn,0,[],,French Restaurant
55,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-55721dae498ecafe55931bb4-55,"[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,55721dae498ecafe55931bb4,1310 Grant Ave,US,San Francisco,United States,at Vallejo St,"['1310 Grant Ave (at Vallejo St)', 'San Francisco, CA 94133', 'United States']","[{'label': 'display', 'lat': 37.799067, 'lng': -122.407174}]",37.799067,-122.407174,North Beach,94133,CA,Chubby Noodle,0,[],,Asian Restaurant
56,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-42814b00f964a52002221fe3-56,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,42814b00f964a52002221fe3,600 Guerrero St,US,San Francisco,United States,at 18th St,"['600 Guerrero St (at 18th St)', 'San Francisco, CA 94110', 'United States']","[{'label': 'display', 'lat': 37.76151859415805, 'lng': -122.42388790399988}]",37.76151859415805,-122.42388790399988,,94110,CA,Tartine Bakery,0,[],,Bakery
57,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-584b00068f0be42a4dbf33ed-57,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,584b00068f0be42a4dbf33ed,1881 Geary Blvd,US,San Francisco,United States,at Steiner St,"['1881 Geary Blvd (at Steiner St)', 'San Francisco, CA 94115', 'United States']","[{'label': 'display', 'lat': 37.78379748921064, 'lng': -122.43428254305587}]",37.78379748921064,-122.43428254305587,,94115,CA,Jane the Bakery,0,[],,Bakery
58,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-44e37004f964a52042371fe3-58,"[{'id': '4bf58dd8d48988d1ce941735', 'name': 'Seafood Restaurant', 'pluralName': 'Seafood Restaurants', 'shortName': 'Seafood', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,44e37004f964a52042371fe3,655 Divisadero St,US,San Francisco,United States,at Grove St,"['655 Divisadero St (at Grove St)', 'San Francisco, CA 94117', 'United States']","[{'label': 'display', 'lat': 37.775706638461116, 'lng': -122.43801921397446}]",37.775706638461116,-122.43801921397446,NoPa,94117,CA,Bar Crudo,0,[],,Seafood Restaurant
59,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-533cc33f498e604ebad95d8c-59,"[{'id': '52e81612bcbc57f1066b79f3', 'name': 'Souvlaki Shop', 'pluralName': 'Souvlaki Shops', 'shortName': 'Souvlaki', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/souvlaki_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,533cc33f498e604ebad95d8c,517 Hayes St,US,San Francisco,United States,at Octavia St,"['517 Hayes St (at Octavia St)', 'San Francisco, CA 94102', 'United States']","[{'label': 'display', 'lat': 37.776568223306676, 'lng': -122.42495659866064}]",37.776568223306676,-122.42495659866064,,94102,CA,Souvla,0,[],83689801,Souvlaki Shop
60,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-55ede944498e721ccfd9948c-60,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,55ede944498e721ccfd9948c,499 Douglass St,US,San Francisco,United States,21st Street,"['499 Douglass St (21st Street)', 'San Francisco, CA 94114', 'United States']","[{'label': 'display', 'lat': 37.7555131728364, 'lng': -122.43875375517898}]",37.7555131728364,-122.43875375517898,,94114,CA,Neighbor's Corner,0,[],,Café
61,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4feddd79d86cd6f22dc171a9-61,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,4feddd79d86cd6f22dc171a9,736 Divisadero St,US,San Francisco,United States,btwn Grove St & Fulton St,"['736 Divisadero St (btwn Grove St & Fulton St)', 'San Francisco, CA 94117', 'United States']","[{'label': 'display', 'lat': 37.7764253207762, 'lng': -122.43796976647843}]",37.7764253207762,-122.43796976647843,,94117,CA,The Mill,0,[],,Bakery
62,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-433dd180f964a52048281fe3-62,"[{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,433dd180f964a52048281fe3,846 Divisadero St,US,San Francisco,United States,btwn Mcallister St & Fulton St,"['846 Divisadero St (btwn Mcallister St & Fulton St)', 'San Francisco, CA 94117', 'United States']","[{'label': 'display', 'lat': 37.77748853090511, 'lng': -122.43828074763262}]",37.77748853090511,-122.43828074763262,,94117,CA,Little Star Pizza,0,[],92057871,Pizza Place
63,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-5748e1f0498e1c0c6d214098-63,"[{'id': '52e81612bcbc57f1066b79f3', 'name': 'Souvlaki Shop', 'pluralName': 'Souvlaki Shops', 'shortName': 'Souvlaki', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/souvlaki_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,5748e1f0498e1c0c6d214098,531 Divisadero St,US,San Francisco,United States,btwn Hayes & Fell St,"['531 Divisadero St (btwn Hayes & Fell St)', 'San Francisco, CA 94117', 'United States']","[{'label': 'display', 'lat': 37.77457655200334, 'lng': -122.4378085167028}]",37.77457655200334,-122.4378085167028,,94117,CA,Souvla,0,[],,Souvlaki Shop
64,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-5af1201a029a55002cb9dcb5-64,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,5af1201a029a55002cb9dcb5,561 Valencia St,US,San Francisco,United States,,"['561 Valencia St', 'San Francisco, CA 94110', 'United States']","[{'label': 'display', 'lat': 37.763944, 'lng': -122.421667}]",37.763944,-122.421667,,94110,CA,Stonemill Matcha,0,[],489822959,Café
65,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-55876ba3498e08016ede6a73-65,"[{'id': '4bf58dd8d48988d1ce941735', 'name': 'Seafood Restaurant', 'pluralName': 'Seafood Restaurants', 'shortName': 'Seafood', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,55876ba3498e08016ede6a73,4542 Irving St,US,San Francisco,United States,btw 47th & 46th,"['4542 Irving St (btw 47th & 46th)', 'San Francisco, CA 94122', 'United States']","[{'label': 'display', 'lat': 37.762322600318484, 'lng': -122.50682653244286}]",37.762322600318484,-122.50682653244286,Outer Sunset,94122,CA,Hook Fish Co,0,[],,Seafood Restaurant
66,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4c95253c58d4b60cde9d2f29-66,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",335974,/delivery_provider_grubhub_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",grubhub,https://www.grubhub.com/restaurant/the-cake-gallery-290-9th-st-san-francisco/335974?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=335974,,,,4c95253c58d4b60cde9d2f29,290 9th St,US,San Francisco,United States,at Folsom,"['290 9th St (at Folsom)', 'San Francisco, CA 94103', 'United States']","[{'label': 'display', 'lat': 37.77399723081431, 'lng': -122.41188163792187}]",37.77399723081431,-122.41188163792187,,94103,CA,The Cake Gallery,0,[],,Bakery
67,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-511c234119a980d7108a70b9-67,"[{'id': '4bf58dd8d48988d155941735', 'name': 'Gastropub', 'pluralName': 'Gastropubs', 'shortName': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,511c234119a980d7108a70b9,34 Mason St,US,San Francisco,United States,at Market St,"['34 Mason St (at Market St)', 'San Francisco, CA 94102', 'United States']","[{'label': 'display', 'lat': 37.78395632730013, 'lng': -122.40905642509459}]",37.78395632730013,-122.40905642509459,,94102,CA,Mikkeller Bar,0,[],,Gastropub
68,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4a01fbbdf964a5201c711fe3-68,"[{'id': '4bf58dd8d48988d146941735', 'name': 'Deli / Bodega', 'pluralName': 'Delis / Bodegas', 'shortName': 'Deli / Bodega', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}]",325221,/delivery_provider_grubhub_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",grubhub,https://www.grubhub.com/restaurant/molinari-delicatessen-373-columbus-ave-san-francisco/325221?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=325221,,,,4a01fbbdf964a5201c711fe3,373 Columbus Ave,US,San Francisco,United States,at Vallejo St,"['373 Columbus Ave (at Vallejo St)', 'San Francisco, CA 94133', 'United States']","[{'label': 'display', 'lat': 37.79865500362825, 'lng': -122.40784674517495}]",37.79865500362825,-122.40784674517495,North Beach,94133,CA,Molinari Delicatessen,0,[],,Deli / Bodega
69,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-5851bb0176b8b2224d9941d4-69,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",354637,/delivery_provider_grubhub_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",grubhub,https://www.grubhub.com/restaurant/frena-bakery-132-6th-st-san-francisco/354637?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=354637,,,,5851bb0176b8b2224d9941d4,132 6th St,US,San Francisco,United States,,"['132 6th St', 'San Francisco, CA 94103', 'United States']","[{'label': 'display', 'lat': 37.78050015142697, 'lng': -122.4082504232679}]",37.78050015142697,-122.4082504232679,,94103,CA,Frena Bakery and Cafe,0,[],390664852,Bakery
70,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4b0d8fe5f964a5201e4b23e3-70,"[{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,4b0d8fe5f964a5201e4b23e3,2175 Chestnut St,US,San Francisco,United States,Pierce St,"['2175 Chestnut St (Pierce St)', 'San Francisco, CA 94123', 'United States']","[{'label': 'display', 'lat': 37.800287000000004, 'lng': -122.43911022453688}]",37.800287000000004,-122.43911022453688,,94123,CA,Delarosa,0,[],54548135,Pizza Place
71,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-56c91c06cd10c17322711665-71,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,56c91c06cd10c17322711665,1335 Fulton St,US,San Francisco,United States,at Divisadero St,"['1335 Fulton St (at Divisadero St)', 'San Francisco, CA 94117', 'United States']","[{'label': 'display', 'lat': 37.77674279707642, 'lng': -122.43876965372021}]",37.77674279707642,-122.43876965372021,,94117,CA,j?-ni,0,[],,Sushi Restaurant
72,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-548b976b498e8beca9ac6641-72,"[{'id': '4bf58dd8d48988d14e941735', 'name': 'American Restaurant', 'pluralName': 'American Restaurants', 'shortName': 'American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,548b976b498e8beca9ac6641,1525 Fillmore St,US,San Francisco,United States,btwn O'Farrell St & Geary Blvd,"[""1525 Fillmore St (btwn O'Farrell St & Geary Blvd)"", 'San Francisco, CA 94115', 'United States']","[{'label': 'display', 'lat': 37.78374466115743, 'lng': -122.43297199831427}]",37.78374466115743,-122.43297199831427,,94115,CA,The Progress,0,[],,American Restaurant
73,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-558f6749498ee19e0ca67e24-73,"[{'id': '52e81612bcbc57f1066b79f4', 'name': 'Buffet', 'pluralName': 'Buffets', 'shortName': 'Buffet', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,558f6749498ee19e0ca67e24,,US,San Francisco,United States,,"['San Francisco, CA', 'United States']","[{'label': 'display', 'lat': 37.78062063912917, 'lng': -122.3922912810398}]",37.78062063912917,-122.3922912810398,South Beach,,CA,Dropbox Tuck Shop,0,[],,Buffet
74,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-5ae925e7c0f163002cc57349-74,"[{'id': '4bf58dd8d48988d1c4941735', 'name': 'Restaurant', 'pluralName': 'Restaurants', 'shortName': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,5ae925e7c0f163002cc57349,1085 Mission St,US,San Francisco,United States,7th,"['1085 Mission St (7th)', 'San Francisco, CA 94103', 'United States']","[{'label': 'display', 'lat': 37.77942453003254, 'lng': -122.41047319701762}]",37.77942453003254,-122.41047319701762,SoMa,94103,CA,Birdsong,0,[],,Restaurant
75,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-5459e645498e480913b7ee7b-75,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,5459e645498e480913b7ee7b,82 14th St,US,San Francisco,United States,at Folsom St,"['82 14th St (at Folsom St)', 'San Francisco, CA 94103', 'United States']","[{'label': 'display', 'lat': 37.768754015994794, 'lng': -122.41513172755224}]",37.768754015994794,-122.41513172755224,,94103,CA,Rintaro,0,[],,Japanese Restaurant
76,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4bc3a2f974a9a5931edad4f6-76,"[{'id': '4bf58dd8d48988d144941735', 'name': 'Caribbean Restaurant', 'pluralName': 'Caribbean Restaurants', 'shortName': 'Caribbean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/caribbean_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,4bc3a2f974a9a5931edad4f6,1805 Haight St,US,San Francisco,United States,at Shrader St,"['1805 Haight St (at Shrader St)', 'San Francisco, CA 94117', 'United States']","[{'label': 'display', 'lat': 37.769290553430665, 'lng': -122.45211083196926}]",37.769290553430665,-122.45211083196926,,94117,CA,Parada 22,0,[],,Caribbean Restaurant
77,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-3fd66200f964a520bdf11ee3-77,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,3fd66200f964a520bdf11ee3,1331 9th Ave,US,San Francisco,United States,btwn Irving St & Judah St,"['1331 9th Ave (btwn Irving St & Judah St)', 'San Francisco, CA 94122', 'United States']","[{'label': 'display', 'lat': 37.763460832314976, 'lng': -122.4663110156837}]",37.763460832314976,-122.4663110156837,,94122,CA,Arizmendi Bakery,0,[],,Bakery
78,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-56a7f7fa498e29aaf707c5d4-78,"[{'id': '4eb1bd1c3b7b55596b4a748f', 'name': 'Filipino Restaurant', 'pluralName': 'Filipino Restaurants', 'shortName': 'Filipino', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/filipino_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,56a7f7fa498e29aaf707c5d4,552 Jones St,US,San Francisco,United States,at Geary St,"['552 Jones St (at Geary St)', 'San Francisco, CA 94102', 'United States']","[{'label': 'display', 'lat': 37.78647937415373, 'lng': -122.4131275886682}]",37.78647937415373,-122.4131275886682,,94102,CA,Tselogs,0,[],,Filipino Restaurant
79,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4ef52a378231b0d6238dd471-79,"[{'id': '4bf58dd8d48988d157941735', 'name': 'New American Restaurant', 'pluralName': 'New American Restaurants', 'shortName': 'New American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/newamerican_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,4ef52a378231b0d6238dd471,1529 Fillmore St,US,San Francisco,United States,btwn Geary & O'Farrell St,"[""1529 Fillmore St (btwn Geary & O'Farrell St)"", 'San Francisco, CA 94115', 'United States']","[{'label': 'display', 'lat': 37.78374261088443, 'lng': -122.43287398277053}]",37.78374261088443,-122.43287398277053,,94115,CA,State Bird Provisions,0,[],52310639,New American Restaurant
80,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-4b00cb8ef964a520274122e3-80,"[{'id': '4bf58dd8d48988d157941735', 'name': 'New American Restaurant', 'pluralName': 'New American Restaurants', 'shortName': 'New American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/newamerican_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,4b00cb8ef964a520274122e3,3870 17th St,US,San Francisco,United States,at Pond St,"['3870 17th St (at Pond St)', 'San Francisco, CA 94114', 'United States']","[{'label': 'display', 'lat': 37.762765053846415, 'lng': -122.4321982578279}]",37.762765053846415,-122.4321982578279,,94114,CA,Frances,0,[],,New American Restaurant
81,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-51896b72498e1bcc776ddaa8-81,"[{'id': '4bf58dd8d48988d1be941735', 'name': 'Latin American Restaurant', 'pluralName': 'Latin American Restaurants', 'shortName': 'Latin American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/latinamerican_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,51896b72498e1bcc776ddaa8,2516 Mission St,US,San Francisco,United States,btwn 21st St & 22nd St,"['2516 Mission St (btwn 21st St & 22nd St)', 'San Francisco, CA 94110', 'United States']","[{'label': 'display', 'lat': 37.75663072880085, 'lng': -122.41909831762428}]",37.75663072880085,-122.41909831762428,,94110,CA,El Techo,0,[],58515532,Latin American Restaurant
82,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-49bed272f964a520e3541fe3-82,"[{'id': '4bf58dd8d48988d110941735', 'name': 'Italian Restaurant', 'pluralName': 'Italian Restaurants', 'shortName': 'Italian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,49bed272f964a520e3541fe3,291 30th St,US,San Francisco,United States,at Church,"['291 30th St (at Church)', 'San Francisco, CA 94131', 'United States']","[{'label': 'display', 'lat': 37.74200800946477, 'lng': -122.42653101682663}]",37.74200800946477,-122.42653101682663,,94131,CA,La Ciccia,0,[],,Italian Restaurant
83,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-52fa76e6498ee6bf78da4fc1-83,"[{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,52fa76e6498ee6bf78da4fc1,2347 3rd St,US,San Francisco,United States,btwn 22nd St & 20th St,"['2347 3rd St (btwn 22nd St & 20th St)', 'San Francisco, CA 94107', 'United States']","[{'label': 'display', 'lat': 37.759458689340335, 'lng': -122.3883352167837}]",37.759458689340335,-122.3883352167837,,94107,CA,Long Bridge Pizza Co.,0,[],95419286,Pizza Place
84,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-587449b8abf6322f4435759f-84,"[{'id': '4bf58dd8d48988d1c5941735', 'name': 'Sandwich Place', 'pluralName': 'Sandwich Places', 'shortName': 'Sandwiches', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,587449b8abf6322f4435759f,222 Battery St,US,San Francisco,United States,,"['222 Battery St', 'San Francisco, CA 94111', 'United States']","[{'label': 'display', 'lat': 37.793617, 'lng': -122.4}]",37.793617,-122.4,Financial District,94111,CA,Homegrown,0,[],,Sandwich Place
85,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-5453f24a498ecdd6e436e70e-85,"[{'id': '4bf58dd8d48988d14f941735', 'name': 'Southern / Soul Food Restaurant', 'pluralName': 'Southern / Soul Food Restaurants', 'shortName': 'Southern / Soul', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/southern_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,5453f24a498ecdd6e436e70e,919 Divisadero St,US,San Francisco,United States,,"['919 Divisadero St', 'San Francisco, CA 94115', 'United States']","[{'label': 'display', 'lat': 37.77826524954494, 'lng': -122.43858377615564}]",37.77826524954494,-122.43858377615564,,94115,CA,Brenda's Meat & Three,0,[],105177887,Southern / Soul Food Restaurant
