,name,id,category,address,lat,lng,city,state,rating,price_tier,serves,bucket,big_bucket,image_url,like_counts
84,Geoffrey's,3fd66200f964a520f2ee1ee3,'seafood restaurant',27400 Pacific Coast Hwy,34.02515246,-118.7698403,Malibu,CA,8.6,4,"Happy Hour, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/-4T8FJksENWiDrqJWauRtVWKew5IEmnVIVizk2jip9M.jpg,267
85,Mastro's Ocean Club,5397dc5c498eaa663f449f12,'steakhouse',18412 Pacific Coast Hwy,34.03968702,-118.5761328,Malibu,CA,8.6,4,"Happy Hour, Dinner & more",3,1,https://fastly.4sqi.net/img/general/300x500/77124221_TEhodYf7KLcz4L_qUrcfqs1IpFZRvy5g5lPvnRUmEY4.jpg,150
86,Inn of the Seventh Ray,4abe6e33f964a520878d20e3,'restaurant',128 Old Topanga Canyon Rd,34.09030913,-118.6047981,Topanga,CA,8.4,2,"Dinner, Lunch & more",,3,https://fastly.4sqi.net/img/general/300x500/jLbHcSYO6HCTNvw48-CHTYvv8v5ORDWthmk5opfzPcg.jpg,86
87,Cafe Mimosa,4b3a488ff964a520bd6325e3,'café',395 S Topanga Canyon Blvd,34.08411314,-118.5998395,Topanga,CA,7.9,1,Breakfast,1,1,https://fastly.4sqi.net/img/general/300x500/162900886_sNbydpwMDkg9gRJaRGNzKoDtoaVQrn2AoAFo56UXUw8.jpg,18
88,BurgerFi,5845cea04988da027c4be583,'burger joint',3939 Cross Creek Road,34.03466076,-118.6857351,Malibu,CA,6.7,1,Lunch & Dinner,0,1,https://fastly.4sqi.net/img/general/300x500/92087875_zMuq6DzoFxoadoNCdwMHhtF049rgx5a1ysBB27RrjJY.jpg,6
89,The Canyon Bistro & Wine Bar in Topanga,4b134bd4f964a520379623e3,'french restaurant',120 N Topanga Canyon Blvd,34.08996506,-118.6039673,Topanga,CA,7.9,2,"Dinner, Lunch & more",7,1,https://fastly.4sqi.net/img/general/300x500/fNsaxsPVTbAytspZo68QHdMQqF6l1dCE1rGbC-DvvPs.jpg,23
90,Malibu Mutts,4f32053219833175d60a60a7,'burger joint',3835 Cross Creek Rd,34.03589615,-118.6858222,Malibu,CA,6.5,1,,0,1,https://fastly.4sqi.net/img/general/300x500/70758626_n9bhaAY5ZFydf23VA3nXDdxHO0LxeAg8XtXWG7mpK1Q.jpg,5
91,Subway,4b4e85f3f964a52066f026e3,'sandwich place',23705 Malibu Rd,34.03417561,-118.69144509999998,Malibu,CA,6.4,1,,0,1,https://fastly.4sqi.net/img/general/300x500/1398691_ZkqWmri09dqm33xacdVG00jUXuBAl7Di6TyFAczdXIQ.jpg,10
92,Malibu Burger Co.,5962eb65b399f759baa415a2,'burger joint',na,34.035523,-118.68389199999999,Malibu,CA,6.3,1,"Dinner, Lunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/63271217_zwOeyrdVl7idjR_YvcJmdt9P29-hrTF_ai4TKp0J1X8.jpg,7
93,Rocco's in the Canyon,4b80993cf964a520fd7f30e3,'italian restaurant',123 Topanga Canyon Blvd,34.08897051,-118.6042004,Topanga,CA,7.1,2,Dessert,7,1,https://fastly.4sqi.net/img/general/300x500/4LUPLQS0Y15TZJBG4MMVF2R2VACCKTBSLEMIOMHE3OLVDC4F.jpg,7
94,Kaishin Malibu,51849121498e4d97a2c899c4,'asian restaurant',23715 Malibu Rd,34.03405929,-118.6917377,Malibu,CA,6.2,3,,9,1,https://fastly.4sqi.net/img/general/300x500/905440_ClQP1Et3REA1Dh3PxAk_0A2H7rXUPWJn1wc0coFrV3I.jpg,6
95,Thai Dishes & Sushi Bar Restaurant,4b6a0a0cf964a52079c32be3,'thai restaurant',22333 Pacific Coast Hwy,34.03968046,-118.66077109999999,Malibu,CA,6.1,1,"Dinner, Lunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/33038518_OsAszbEmNUAaP6LgcT2eeNYwqb_ZB5lgaHguChwrN8I.jpg,2
96,Water Lily Cafe,4b7de9bbf964a520a1d92fe3,'sandwich place',106 N Topanga Canyon Blvd,34.08951586,-118.6036031,Topanga,CA,6.4,1,,0,1,https://fastly.4sqi.net/img/general/300x500/17559974_gbsGyLyT51GLWm2RiqrRsoaqKANGwCh_oHAth0hIkzo.jpg,5
97,Jack in the Box,4b8a090ef964a520bf5c32e3,'fast food restaurant',23017 Pacific Coast Hwy,34.03739326,-118.67750290000001,Malibu,CA,5.6,1,"Dinner, Lunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/356411_itMDHrnFCYx6bjiu6rmNuvVJ_Bp4xTyA3RjSo64lGRE.jpg,16
98,Malibu Chicken,4f3234a219836c91c7c08f69,'food',22935 Pacific Coast Hwy,34.03771,-118.67634,Malibu,CA,,na,,,3,https://fastly.4sqi.net/img/general/300x500/23014__WRvE-NawNlMdG3Pg_lrloi7hHKpry9fDUoUH11k4sM.jpg,0
99,Jimmy's Boardwalk Cafe,4fe64be9e4b0b3b97380f61b,'café',na,34.03720368,-118.6763618,Malibu,CA,,1,,1,1,https://fastly.4sqi.net/img/general/300x500/1407107_oGLTVWba7_En0TNsmNZgJvpOkzuErcULluVsZmd5nLg.jpg,0
100,Malibu Pier Club,4f32261819836c91c7baf46b,'food',23000 Pacific Coast Hwy,34.03742199,-118.67679960000001,Malibu,CA,,na,"Dinner, Lunch & more",,3,https://fastly.4sqi.net/img/general/300x500/219123_bB4bndmTpv871aVRCxE5-T1UvRLkBG1q-52pnjoIx8Q.jpg,7
101,Malibu Country Chicken,5a23425050a6f02bd2012623,'fried chicken joint',na,34.03949,-118.67097700000001,Malibu,CA,,1,,0,1,,2
102,Pacific Coast Hwy Collective,4f32b3a719836c91c7f14ca7,'food',22609 Pacific Coast Hwy,34.039379,-118.67057,Malibu,CA,,na,,,3,https://fastly.4sqi.net/img/general/300x500/2614910__r-zt8HUCDxkMy7kQ9LQiVff_quoR1B9h4yDlsvMyeg.jpg,0
103,KFC,4bccb0fc937ca5932e95ab92,'fried chicken joint',22751 Pacific Coast Hwy,34.039594799999996,-118.6709155,Malibu,CA,5.5,1,,0,1,https://fastly.4sqi.net/img/general/300x500/12326041_vt71VXecKc2hrIACNK6aknQxmlxWfJoLMTcADnpdLDo.jpg,3
104,Tramonto Trattoria Pizzeria,55905394498e7028682d052f,'italian restaurant',na,34.0393661,-118.6592112,Malibu,CA,,2,"Dinner, Lunch & more",7,1,https://fastly.4sqi.net/img/general/300x500/7580360_pAVJt5btLBx504RCUMTlh1hiWshrE4PSi5YuSj242ns.jpg,5
105,Sparrow Cafe,594f0974d0a1497dd1ae1241,'restaurant',na,34.038154,-118.695181,Malibu,CA,,2,,,3,https://fastly.4sqi.net/img/general/300x500/3443095_6tZE4xFD9mtDvX_smoAgf1TMyoHWYtXEY3h0ddLjrCU.jpg,0
106,McDonald's,4b952e23f964a520529334e3,'fast food restaurant',22725 Pacific Coast Hwy,34.03966743,-118.6701,Malibu,CA,5.3,1,"Dinner, Breakfast & more",0,1,https://fastly.4sqi.net/img/general/300x500/ln4ZyJD_Aitv7ngFYbSphF_YaUH1b0iow7R37k6QAeA.jpg,19
107,La Brea Bakery,4c377b973849c928bac9bdb1,'sandwich place',24255 Pacific Coast Hwy,34.03787232,-118.70704109999998,Malibu,CA,,1,,0,1,https://fastly.4sqi.net/img/general/300x500/29422664_ewrFsY7aq7VRWUwq5EiK6Q-5Vw9f3K2eEbrpDR42tNY.jpg,0
108,School of Law Cafeteria,4bdb22772a3a0f478f94adb6,'restaurant',24255 Pacific Coast Hwy,34.04356188,-118.70928300000001,Malibu,CA,,2,Breakfast & Lunch,,3,https://fastly.4sqi.net/img/general/300x500/PX5Q4A42A1QTOXBXPFTA2XVVJZOGADNFOY12AE1N03CE11YB.jpg,0
109,Beaurivage,4ac812c5f964a52083bb20e3,'greek restaurant',26025 Pacific Coast Hwy,34.03347224,-118.74208200000001,Malibu,CA,,2,,8,1,https://fastly.4sqi.net/img/general/300x500/Kv0QLld2vkFT2IxSx31kLdooTlLk81c_ZpgxbHVIOp8.jpg,0
110,The Ranch at Solstice Canyon,53d166fa498ecb9b012b9e99,'restaurant',26025 Pacific Coast Hwy,34.03341052,-118.74212879999999,Malibu,CA,,2,"Dessert, Brunch & more",,3,,2
111,Crags Dinning Hall,4e2f924caeb7e1b8afa7117f,'food',na,34.087183700000004,-118.71545230000001,na,California,,na,,,3,,0
112,Fernwood Market,4b78a304f964a5205cdb2ee3,'deli / bodega',446 S Topanga Canyon Blvd,34.08099159,-118.6008013,Topanga,CA,,1,,0,1,https://fastly.4sqi.net/img/general/300x500/1121490_2NqEYuxq2UjK60NgYfUba9SmzQYJczBB8d09zH62YHY.jpg,0
113,Lily's Cafe & Pastries,4bcb722f68f976b097216183,'mexican restaurant',29211 Heathercliff Rd,34.02130391,-118.80992509999999,Malibu,CA,8.5,1,"Dinner, Breakfast & more",4,1,https://fastly.4sqi.net/img/general/300x500/34331424_G9wOR59NY74egdQyt6T49M00pFohqhBbejpTFxqNwNQ.jpg,64
114,Paradise Cove Beach Cafe,3fd66200f964a520e3ef1ee3,'american restaurant',28128 Pacific Coast Hwy,34.02020817,-118.7872196,Malibu,CA,8.1,3,"Happy Hour, Dinner & more",3,1,https://fastly.4sqi.net/img/general/300x500/BY2P4BHBDPIAJYOCQNT3DD1ZESEJIBDQ0SDG2FWS2DXKFPSL.jpg,487
115,Ollie's Duck & Dive,5187f485498e26a622e812cf,'gastropub',29169 Heathercliff Rd,34.02161768,-118.8093159,Malibu,CA,8.2,2,"Happy Hour, Lunch & more",2,1,https://fastly.4sqi.net/img/general/300x500/216305_YmtsBVKYLMngZFcFx46mRCAREKk3J2wk3P3F5tx2R0c.jpg,68
116,Geoffrey's,3fd66200f964a520f2ee1ee3,'seafood restaurant',27400 Pacific Coast Hwy,34.02515246,-118.7698403,Malibu,CA,8.6,4,"Happy Hour, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/-4T8FJksENWiDrqJWauRtVWKew5IEmnVIVizk2jip9M.jpg,267
117,The Sunset Restaurant,4a3e9637f964a5201da31fe3,'american restaurant',6800 Westward Beach Rd,34.01109437,-118.8166916,Malibu,CA,8.4,2,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/2028487_4zaA9pNmQ30zo_gj9JGdFGJIbzDmlnfa1yHL8w8TBnk.jpg,160
118,Malibu Seafood Fresh Fish Market & Patio Cafe,4a1c2f8df964a5201d7b1fe3,'seafood restaurant',25653 Pacific Coast Hwy,34.03368334,-118.7350347,Malibu,CA,8.9,2,"Dessert, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/1093966_rv0OUjVlgHfI_WVC7PN5vyHW2wWSRtCm8c4PxtVwtmI.jpg,408
119,Kristy's Village Cafe,592b09c0ee71203352aa120c,'new american restaurant',30745 Pacific Coast Hwy Bldg B,34.03154834,-118.84290729999998,Malibu,CA,8.2,3,"Dinner, Breakfast & more",3,1,https://fastly.4sqi.net/img/general/300x500/502880800_GaseuJzj-RDjQ-IGB3Lf68wGFuwgW6V4J8r1M-qTRME.jpg,6
120,Malibu Cafe,4b369636f964a5208f3825e3,'american restaurant',327 Latigo Canyon Rd,34.09134781,-118.8177952,Malibu,CA,8.8,2,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/1572685_wniHw9kfysoO6HUK7dpdCicmDNOTK10PTWWNj6iHVnU.jpg,179
121,Spruzzo Restaurant & Bar,4240b180f964a52062201fe3,'italian restaurant',29575 Pacific Coast Hwy,34.01694518,-118.8189598,Malibu,CA,6.9,2,"Dessert, Brunch & more",7,1,https://fastly.4sqi.net/img/general/300x500/76102279_5M76vid5YSZUhp1WW20P9PduPDvuOLOgHvbqs_qyQWM.png,30
122,Rock Store,45a0ddd0f964a520d3401fe3,'american restaurant',30354 Mulholland Hwy,34.10964313,-118.7882689,Cornell,CA,8.4,2,"Lunch, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/22763247_4-iwweqcqAt-AlaI6HkCGYwwsfn2sMy-r99GDjAQjOc.jpg,44
123,OLLO Restaurant and Bar,5593477f498e6710d3f1d2a4,'mediterranean restaurant',23755 Malibu Rd,34.0340332,-118.6932398,Malibu,CA,8.0,2,"Happy Hour, Brunch & more",8,1,https://fastly.4sqi.net/img/general/300x500/87388367_1jJTZpZxiXA4mzHq8bFZE7VJd7UeRPECTjO1gwYLx-c.png,50
124,Coral Beach Cantina,4ada7edbf964a5200c2321e3,'mexican restaurant',29350 Pacific Coast Hwy,34.01890695,-118.8134413,Malibu,CA,6.8,2,,4,1,https://fastly.4sqi.net/img/general/300x500/511101_8ytUcVx-3MyNhAlGyY9POqfHSiVv89hlnQqnybttm-E.jpg,26
125,Bui Sushi,4b7d9f3ef964a52069ca2fe3,'sushi restaurant',23733 Malibu Rd,34.03411439,-118.69296329999999,Malibu,CA,8.0,2,Dinner,9,1,https://fastly.4sqi.net/img/general/300x500/0DdjT0aWIGLymJ2ht_wLwkpr-65Kralcm7BQvAIprCU.jpg,32
126,Lily's Malibu,57f9b256498ea2b99b126d90,'mexican restaurant',29211 Heathercliff Rd #60,34.021057,-118.81018999999999,Malibu,CA,6.7,1,Brunch & Lunch,4,1,https://fastly.4sqi.net/img/general/300x500/150257618_d_GIXWGTw6rbtR6GuvrHsZI8XTqG7Js_lW5eld_q5FM.jpg,6
127,Cousins Maine Lobster Food Truck,53a4f274498ea10c0a116fb8,'food truck',na,34.03676007,-118.6910107,La Habra,CA,8.0,1,,0,1,https://fastly.4sqi.net/img/general/300x500/2304879_t9dk-KuWTB9EufpQXLBqj3fuJkOac_Bn3OPMSNjocrA.jpg,6
128,Gravina Malibu,530180c3498eae442419d632,'italian restaurant',28925 Pacific Coast Hwy,34.02170277,-118.80243940000001,Malibu,CA,6.6,2,,7,1,https://fastly.4sqi.net/img/general/300x500/9363129_5VrwFFSTK-0AOJYT4n0LBfXLpnfyE8CmFQ5fgH-U--o.jpg,6
129,Zooma Sushi,3fd66200f964a52072ee1ee3,'sushi restaurant',29350 Pacific Coast Hwy,34.01897418,-118.8133699,Malibu,CA,6.6,2,Dinner,9,1,https://fastly.4sqi.net/img/general/300x500/2737335_CoCNGrkMtYmHn1TUC9nUJ2dR_lT4iDx5peoiJfHMJgA.jpg,11
130,SUBWAY,4c1c38a0e9c4ef3bbac745aa,'sandwich place',29211 Heathercliff Rd,34.02148984,-118.8095281,Malibu,CA,6.0,1,,0,1,https://fastly.4sqi.net/img/general/300x500/15702187_0RDFXr8X3GruFvU4OvmdSUpNO0wKY_P_SzNHsL4CC-o.jpg,1
131,Subway,4b4e85f3f964a52066f026e3,'sandwich place',23705 Malibu Rd,34.03417561,-118.69144509999998,Malibu,CA,6.4,1,,0,1,https://fastly.4sqi.net/img/general/300x500/1398691_ZkqWmri09dqm33xacdVG00jUXuBAl7Di6TyFAczdXIQ.jpg,10
132,Nellys Food Truck,4e74d333d1643f93b1a31c08,'food truck',na,34.02259604,-118.8072882,Malibu,CA,,1,,0,1,,0
133,D'Amore's Pizza,510c32fee4b0aaab7ffc6e39,'pizza place',29169 Heathercliff Rd #104,34.02142083,-118.8094422,Malibu,CA,,1,,5,1,https://fastly.4sqi.net/img/general/300x500/1894932_Ke5fxz0nkF7rKVcFIajKVWAiNQmDUWeksNuROPzkHTI.jpg,4
134,Kaishin Malibu,51849121498e4d97a2c899c4,'asian restaurant',23715 Malibu Rd,34.03405929,-118.6917377,Malibu,CA,6.2,3,,9,1,https://fastly.4sqi.net/img/general/300x500/905440_ClQP1Et3REA1Dh3PxAk_0A2H7rXUPWJn1wc0coFrV3I.jpg,6
135,The Ranch at Solstice Canyon,53d166fa498ecb9b012b9e99,'restaurant',26025 Pacific Coast Hwy,34.03341052,-118.74212879999999,Malibu,CA,,2,"Dessert, Brunch & more",,3,,2
136,Beaurivage,4ac812c5f964a52083bb20e3,'greek restaurant',26025 Pacific Coast Hwy,34.03347224,-118.74208200000001,Malibu,CA,,2,,8,1,https://fastly.4sqi.net/img/general/300x500/Kv0QLld2vkFT2IxSx31kLdooTlLk81c_ZpgxbHVIOp8.jpg,0
137,Glen's Country Market,517c7167e4b05493d4213ffa,'american restaurant',327 Latigo Canyon Rd,34.091194200000004,-118.81646770000002,Malibu,CA,,2,,3,1,,0
138,School of Law Cafeteria,4bdb22772a3a0f478f94adb6,'restaurant',24255 Pacific Coast Hwy,34.04356188,-118.70928300000001,Malibu,CA,,2,Breakfast & Lunch,,3,https://fastly.4sqi.net/img/general/300x500/PX5Q4A42A1QTOXBXPFTA2XVVJZOGADNFOY12AE1N03CE11YB.jpg,0
139,La Brea Bakery,4c377b973849c928bac9bdb1,'sandwich place',24255 Pacific Coast Hwy,34.03787232,-118.70704109999998,Malibu,CA,,1,,0,1,https://fastly.4sqi.net/img/general/300x500/29422664_ewrFsY7aq7VRWUwq5EiK6Q-5Vw9f3K2eEbrpDR42tNY.jpg,0
140,the great room,5b61e9b51953f3002c5ec4c3,'restaurant',na,34.093778,-118.81686499999999,Malibu,CA,,2,"Dinner, Lunch & more",,3,,0
141,Sparrow Cafe,594f0974d0a1497dd1ae1241,'restaurant',na,34.038154,-118.695181,Malibu,CA,,2,,,3,https://fastly.4sqi.net/img/general/300x500/3443095_6tZE4xFD9mtDvX_smoAgf1TMyoHWYtXEY3h0ddLjrCU.jpg,0
142,cousins maine lobster food truck,525ae291498ea689c7e410b3,'food truck',na,34.11002034,-118.8045223,Thousand Oaks,CA,,1,,0,1,,1
143,IMURA Japanese Restaurant,4bd8f1482e6f0f4776500908,'sushi restaurant',1994C Main St,36.9194196,-121.7829715,Watsonville,CA,8.7,2,"Dinner, Lunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/7282523_-63-mtLX0_yvildfbjBEvVlO5KdghkhhltpxJnVnd8g.jpg,36
144,Ella's at the Airport,54db9749498e32a11afc3c3b,'restaurant',na,36.93423469,-121.7879257,Watsonville,CA,8.2,3,Brunch & Happy Hour,,3,https://fastly.4sqi.net/img/general/300x500/346187386_zJdsAv2Y_pqY05Cvrdj03uKj7hQPtXG0xGjrfF4tPJQ.jpg,17
145,Erik's DeliCafe,4b54c73bf964a5200acc27e3,'sandwich place',1074 S Green Valley Rd,36.916881700000005,-121.78415520000001,Watsonville,CA,8.0,1,Lunch & Dinner,0,1,https://fastly.4sqi.net/img/general/300x500/2895651_AK3DK8FXwlDIwtNsCvxIAZI2xuxsDGeiwhSAYkWlXus.jpg,21
146,Freedom Meat Lockers,4bb78c0db35776b0f8c0c701,'bbq joint',160 Hi Grade Ln,36.93909910000001,-121.771735,Freedom,CA,8.6,2,"Lunch, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/530307099_1uZeBfgsVAxoYU525k6iyXUIdzsFwalPSHCCZIbl8ts.jpg,19
147,Cilantros Parrilla Y Cantina,4ba08222f964a5204c7037e3,'mexican restaurant',1934 Main St,36.91858229,-121.78135049999999,Watsonville,CA,7.9,3,"Happy Hour, Brunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/63144331_FBdwbr9kGoM7D2hB2-Id3jvWUwZlZSrD53NBMv2k6Q0.png,24
148,Cowboy Corner Cafe,4bcb545a0687ef3b6c7cddcc,'breakfast spot',946 Main St,36.91612491,-121.7661835,Watsonville,CA,8.2,1,"Lunch, Brunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/Q6oTapFVQt_8G0u1KPQNlD-bT_a8EmKyzTLwPTeiuuQ.jpg,20
149,Cassidy's Pizza,4bf72dd65efe2d7f069a6834,'pizza place',1400 Freedom Blvd,36.92519618,-121.7631548,Watsonville,CA,8.3,1,,5,1,https://fastly.4sqi.net/img/general/300x500/952119_ZhUXBPzL5BNmdfp8PmSWlYAskmH632CT2veKw0muWOg.jpg,14
150,The Red Apple Cafe,4b1a9dcff964a52082ed23e3,'café',589 Auto Center Dr,36.9166875,-121.76708789999999,Watsonville,CA,8.1,2,,1,1,https://fastly.4sqi.net/img/general/300x500/37039789_PnNeaEy79yc_MV6ZS0OHqfl_VCPVbb89zcWAjNS_zuA.jpg,22
151,Bagel Cafe,4bb6261c6edc76b0c577301c,'bagel shop',na,36.91858163,-121.7801162,Watsonville,CA,7.7,1,,1,1,https://fastly.4sqi.net/img/general/300x500/65680663_nJAVOK1sZ0Q2fQU5fWPiN43lWkgAxbJZF5g9Htv4PRM.jpg,7
152,El Frijolito Restaurant,4babffc5f964a520e4dc3ae3,'mexican restaurant',11 Alexander Street,36.91134803,-121.7562192,Watsonville,CA,8.1,1,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/69916030_ECcWSMeVrJsMfvN5nYHzurP9AlUDVmKpAK1mpWXW32A.jpg,13
153,Sushi Garden,4b33df97f964a520062125e3,'sushi restaurant',1441 Main St,36.91631383,-121.7751068,Watsonville,CA,7.7,2,,9,1,https://fastly.4sqi.net/img/general/300x500/39059740_14O8NYia_YKpTS5Euj_c6Krdp2vOfShT12CB7vbnSJM.jpg,12
154,Beach Street Diner,4b3e3cfff964a520f59925e3,'breakfast spot',435 W Beach St,36.906556200000004,-121.76479579999999,Watsonville,CA,7.7,1,"Lunch, Brunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/147279170_co5Us9Ey630E3WIixIL_thtxtnUo-k0oY4i-kQvcRTc.jpg,15
155,Taqueria Mi Tierra,4c2a3945b34ad13a98f1e7ce,'mexican restaurant',1471 Freedom Blvd,36.92906965,-121.767328,Watsonville,CA,7.5,1,,4,1,https://fastly.4sqi.net/img/general/300x500/409006158_-GYVfIf88S8Kc4HUECk7r_0YGQyNwSyMcODSu8x6NDc.jpg,7
156,La Perla Del Pacifico,4d8c07ee0731f04d84649801,'mexican restaurant',Main st,36.9113539,-121.75804740000001,Watsonville,CA,7.5,2,,4,1,https://fastly.4sqi.net/img/general/300x500/19913882_-i8t88g7Q9R2sReqM_bRqeEQL1K77shQeLiIUihDa3Y.jpg,15
157,TOGO'S Sandwiches,4c0026a2daf9c9b6b45cfbef,'sandwich place',1985 Main St,36.917983,-121.78273999999999,Watsonville,CA,7.1,1,,0,1,https://fastly.4sqi.net/img/general/300x500/1710495_k_-6HAohtY0N8Lga3HW7073i09VfT-DFIZm5HYW6LdM.jpg,5
158,Jalisco Restaurant,4bb7e67bb35776b02a5fc801,'mexican restaurant',618 Main St,36.91350989,-121.7599642,Watsonville,CA,7.2,2,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/61048957_mN8zcUZrdJDOaIG0UM6joLK2fjifnwv4P-rX7KCjV6w.jpg,21
159,Taqueria Mi Tierra II,4d559a26611aa35d7be33639,'mexican restaurant',1726 Freedom Blvd,36.93401268,-121.77180209999999,Watsonville,CA,7.0,1,,4,1,https://fastly.4sqi.net/img/general/300x500/33898083_-ZjrBqEyFg9Qv-BNlfY4vih-dl_Rd8C11jA-VMmN3hM.jpg,11
160,Miyuki Japanese Restaurant,4babb535f964a52063c23ae3,'japanese restaurant',452 E Lake Ave,36.91800372,-121.7492574,Watsonville,CA,7.2,2,,9,1,https://fastly.4sqi.net/img/general/300x500/208619147_6FghFJnsMEi-GVU1pHPUDRZN33EOgFBG1sCc1UmGCxg.jpg,9
161,Golden China,4c1915964ff90f472d640f49,'chinese restaurant',1866 Main St,36.91886128,-121.7797236,Watsonville,CA,6.8,1,"Dinner, Lunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/355DGQXPUKGM510DFHKW4RK530D5KY4DLTDVXEWOKQWJKHXB.jpg,8
162,El Pollo Loco,58646398ea1c0d0332e10ce7,'fast food restaurant',1401 Main St,36.916304,-121.77310700000001,Watsonville,CA,6.7,1,,0,1,https://fastly.4sqi.net/img/general/300x500/46572_TvIOAZqpS4wBsRwnbaf-kTQ95jkJrBm63-3ldEIAgsg.jpg,1
163,Round Table Pizza,4ba2835df964a520cfff37e3,'pizza place',1975 Main St,36.917893299999996,-121.7824465,Watsonville,CA,6.6,1,"Dinner, Lunch & more",5,1,https://fastly.4sqi.net/img/general/300x500/hmqlD5J8Cahw--9M4rkeEnEoCcByariraMabx752DwU.jpg,5
164,Carmona's BBQ Deli,4b9aa4eff964a52025c935e3,'deli / bodega',1040 E Lake Ave,36.924944599999996,-121.7451126,Watsonville,CA,7.0,1,,0,1,https://fastly.4sqi.net/img/general/300x500/2236978_GMKrCElpgbFuF7CgkIrjg7lguC1bf1w8RHdNRv8NWew.jpg,5
165,Taylors Hot Dogs,4cba102f43ec6dcb54cfa131,'hot dog joint',336 Union St,36.91093142,-121.75555990000002,Watsonville,CA,6.8,1,Lunch,0,1,https://fastly.4sqi.net/img/general/300x500/138252_A6Fr9NdeQDgrpUTUTu7DMMrBIBpWc3IJJcgenr97UOk.jpg,8
166,Super Taqueria,4b761b1ef964a5200e3d2ee3,'mexican restaurant',720 Main St,36.91523056,-121.76104840000002,Watsonville,CA,6.7,1,,4,1,https://fastly.4sqi.net/img/general/300x500/85652496_fqjo3ieIbQiwZnFbUorMGLgUwjL_o_vvA1Q657nti9w.jpg,12
167,Roger's Diner,4e713d2b2271d116924c3c38,'american restaurant',11 Green Valley Rd,36.93573799,-121.77306840000001,Watsonville,CA,6.6,2,,3,1,https://fastly.4sqi.net/img/general/300x500/2895651_WyCGLWoMOiB6NCTZm9qAAqX2z4HOJaiw7M2L9UTrkN0.jpg,12
168,Subway,4e4de533bd4101d0d79d9918,'sandwich place',1964 Freedom Blvd,36.93795836,-121.7762666,Freedom,CA,6.6,1,,0,1,,0
169,Subway,50f863c4e4b04cc1734a4d16,'sandwich place',1487 Main St,36.915698,-121.77731000000001,Watsonville,CA,6.5,1,,0,1,https://fastly.4sqi.net/img/general/300x500/40855146_LjBpj-mwgpoQlUcv5chaGoGrz_DYWgWJWY0Aopatlmk.jpg,2
170,Subway,4c44a1adf0bdd13ad3d9c9cc,'sandwich place',7 Second St,36.90886252,-121.7562528,Watsonville,CA,6.7,1,,0,1,https://fastly.4sqi.net/img/general/300x500/11148937_R7xLWveePVqaPvNFN1_qc3cbiJ0l4Y1TcKUObVy_9rY.jpg,0
171,Pizza Hut,573bdf15498e59f543531a93,'pizza place',1058 S Green Valley Rd,36.9181075,-121.7837262,Watsonville,CA,6.4,1,,5,1,https://fastly.4sqi.net/img/general/300x500/87388367_9xHG8IH_PqkMedfdSpwx90kWXfBNMJb82S-e7NF0ka4.png,0
172,Palapas Restaurant & Cantina,4b5bb372f964a520e51029e3,'mexican restaurant',21 Seascape Village,36.95223581,-121.8770934,Aptos,CA,7.2,3,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/D71idS-QzjiQWyA_FK2Vb14StoFM9D5Fqw2v-UcTZP0.jpg,21
173,Carl's Jr.,4c75ca47db52b1f7e7ee79dc,'fast food restaurant',1901 Freedom Blvd,36.93512072,-121.77399799999999,Freedom,CA,6.4,1,,0,1,https://fastly.4sqi.net/img/general/300x500/87388367_z_hagn98VBc7yKsKbu2kL4oe7tXUeLUN0uzpTi2_Rh4.jpg,3
174,Domino's Pizza,4c10695ece57c92890ef81d2,'pizza place',512 Main St,36.91206431,-121.75848130000001,Watsonville,CA,6.5,1,,5,1,https://fastly.4sqi.net/img/general/300x500/87388367_pDpFRE8JrlCHfH1pooBhgoOjnODQrcxy3r3JZtjXsMk.jpg,0
175,Full of Beans,4b3e4760f964a520929a25e3,'café',10 Seascape Vlg,36.95051251,-121.8743815,Aptos,CA,7.0,1,,1,1,https://fastly.4sqi.net/img/general/300x500/80059258_Obtek8XliDw2vYAVEApLb7ll7_HM4UoeX8DN2ajVryc.jpg,4
176,Little Caesars Pizza,4cae2a4d75ebb60c3113b2ad,'pizza place',1504 Freedom Blvd,36.93117543,-121.7688419,Watsonville,CA,6.3,1,,5,1,,0
